"Date","Invocation","Log"
"12/05/2026 19:35:54","Batch-Delete-BigFileinEpub","<Appel> BatchFindBigFileinEpub"
"12/05/2026 19:35:54","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\image\2.7 MB.jpg' dans 'C:\Users\sense\Downloads\Silo - Hugh Howey.epub'"
"12/05/2026 19:35:59","Batch-Delete-BigFileinEpub","<Appel> BatchFindBigFileinEpub"
"17/05/2026 17:56:26","Batch-Delete-BigFileinEpub","<Appel> BatchFindBigFileinEpub"
"17/05/2026 17:56:28","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OPS\images\EPUB 5+MB.jpg' dans 'C:\Users\sense\Downloads\1776+Lannée+américaine+(Bertrand+van+Ruymbeke).epub'"
"17/05/2026 17:56:28","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\image\EPUB 5+MB.jpg' dans 'C:\Users\sense\Downloads\Dans+les+entrailles+de+léternité+(Jean-François+Quérin).epub'"
"17/05/2026 17:56:28","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OPS\cover\4 MB.jpg' dans 'C:\Users\sense\Downloads\Greg.Iles.2026.L.Homme.Du.Sud.French.Epub-NoGRP.epub'"
"17/05/2026 17:56:28","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OPS\cover\EPUB 5+MB.jpg' dans 'C:\Users\sense\Downloads\Kaya+(Tuzroyluke,+Lily+H.).epub'"
"17/05/2026 17:56:28","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\images\EPUB 5+MB.jpg' dans 'C:\Users\sense\Downloads\Ko+mawon+(Michael+Roch).epub'"
"17/05/2026 17:56:28","Batch-Delete-BigFileinEpub","<Action> Suppression de 'js\Salamandre et dragone.epub' dans 'C:\Users\sense\Downloads\l-autre-moi-5_bookys.epub'"
"17/05/2026 17:56:28","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\cover\EPUB 5+MB.jpg' dans 'C:\Users\sense\Downloads\La+doctrine+du+consentement+(Clara+Serra).epub'"
"17/05/2026 17:56:28","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OPS\cover\EPUB 5+MB.jpg' dans 'C:\Users\sense\Downloads\La+Fabrique+du+mal+-+Finaliste+du+Prix+des+Maisons+de+la+Presse+2026+-+Par+lautrice+du+best-seller+Mémoires+dun+expert…+(Angélina+Delcroix).epub'"
"17/05/2026 17:56:28","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OPS\cover\EPUB 5+MB.jpg' dans 'C:\Users\sense\Downloads\La+fille+du+Sud+(Barbara+Monrose).epub'"
"17/05/2026 17:56:28","Batch-Delete-BigFileinEpub","<Action> Suppression de 'EPUB 5+MB.jpg' dans 'C:\Users\sense\Downloads\Langer+(Remigiusz+Mróz).epub'"
"17/05/2026 17:56:28","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\michele-rowe-une-heure-de-tenebres.epub' dans 'C:\Users\sense\Downloads\Le cycle du soleil noir T1 Le triomphe des ténèbres.epub'"
"17/05/2026 17:56:28","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\det_Histoire de la Chine des origines a n - John Fairbank.epub' dans 'C:\Users\sense\Downloads\Le cycle du soleil noir T2 La nuit du mal.epub'"
"17/05/2026 17:56:28","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OPS\misc\les-miserables-edition-integrale-illustree-www.bookys.me.epub' dans 'C:\Users\sense\Downloads\Le cycle du soleil noir T4 Résurrection.epub'"
"17/05/2026 17:56:29","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OPS\cover\EPUB 5+MB.jpg' dans 'C:\Users\sense\Downloads\Les+femmes+dangereuses+(Laure+Adler).epub'"
"17/05/2026 17:56:29","Batch-Delete-BigFileinEpub","<Action> Suppression de 'EPUB 5+MB.jpg' dans 'C:\Users\sense\Downloads\Les+Versions+du+Silence+(Martin+Adler).epub'"
"17/05/2026 17:56:29","Batch-Delete-BigFileinEpub","<Action> Suppression de 'content' dans 'C:\Users\sense\Downloads\Mission+Damas+-+David+McCloskey.epub'"
"17/05/2026 17:56:29","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OPS\images\EPUB 5+MB.jpg' dans 'C:\Users\sense\Downloads\Mission+Langley+(David+McCloskey).epub'"
"17/05/2026 17:56:29","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OPS\images\3.1 MB.jpg' dans 'C:\Users\sense\Downloads\Moscou+X.epub'"
"17/05/2026 17:56:29","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\image\EPUB 5+MB.jpg' dans 'C:\Users\sense\Downloads\Tout+est+tuberculose+(John+Green).epub'"
"17/05/2026 17:56:29","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\image\EPUB 5+MB.jpg' dans 'C:\Users\sense\Downloads\Yawara+(Rodrigo+Leao).epub'"
"17/05/2026 17:56:32","Batch-Delete-BigFileinEpub","<Appel> BatchFindBigFileinEpub"
"25/05/2026 22:02:35","Batch-Delete-BigFileinEpub","<Appel> BatchFindBigFileinEpub"
"25/05/2026 22:02:38","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\images\EPUB 5+MB.jpg' dans 'C:\Users\sense\Downloads\À+pleins+poumons+(Gunnlaugur+Garcia,+Pedro).epub'"
"25/05/2026 22:02:38","Batch-Delete-BigFileinEpub","<Action> Suppression de '4.70 MB.jpg' dans 'C:\Users\sense\Downloads\Constance.Lenoire.2025.Le.Projet.Cyclope.French.Epub-NoGRP.epub'"
"25/05/2026 22:02:38","Batch-Delete-BigFileinEpub","<Action> Suppression de 'misc\j-ai-tue-le-professeur_bookys.epub' dans 'C:\Users\sense\Downloads\dante-torre-et-colomba-caselli-t4-tu-tueras-les-riches-174347.epub'"
"25/05/2026 22:02:38","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OPS\EPUB 5MB.jpg' dans 'C:\Users\sense\Downloads\Descendre+en+marche+(Jeff+Noon).epub'"
"25/05/2026 22:02:38","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Images\EPUB 5MB.jpg' dans 'C:\Users\sense\Downloads\intrabasses+(Jeff+Noon).epub'"
"25/05/2026 22:02:38","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OPS\Misc\t4-sombre-force_bookys.epub' dans 'C:\Users\sense\Downloads\j-ai-tue-le-professeur_bookys.epub'"
"25/05/2026 22:02:38","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\images\EPUB 5+MB.jpg' dans 'C:\Users\sense\Downloads\Laffaire+du+chien+empoisonné+(Michael+Hutchinson).epub'"
"25/05/2026 22:02:38","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\misc\04. FOURTH WING by Rebecca Yarros.epub' dans 'C:\Users\sense\Downloads\le-portier_bookys.epub'"
"25/05/2026 22:02:38","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Images\EPUB 5MB.jpg' dans 'C:\Users\sense\Downloads\Le+crépuscule+des+chimères+(Jacques+Barberi).epub'"
"25/05/2026 22:02:38","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OPS\images\EPUB 5+MB.jpg' dans 'C:\Users\sense\Downloads\Les+aventures+dAurel+le+consul+-+La+Folie+Sainte+Hélène+(Jean-Christophe+Rufin).epub'"
"25/05/2026 22:02:38","Batch-Delete-BigFileinEpub","<Action> Suppression de 'content' dans 'C:\Users\sense\Downloads\Murder+At+The+Museum+-+Sharp,+Jackie.epub'"
"25/05/2026 22:02:38","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Images\EPUB 5MB.jpg' dans 'C:\Users\sense\Downloads\Pixel+Juice+(Jeff+Noon).epub'"
"25/05/2026 22:02:39","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OPS\Misc\02. ONYX STORM by Rebecca Yarros.epub' dans 'C:\Users\sense\Downloads\une-enquete-de-l-inspecteur-smith-t2-que-dieu-les-garde-bookys.epub'"
"25/05/2026 22:02:39","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\EPUB 5MB.jpg' dans 'C:\Users\sense\Downloads\Une+vie+simple+(Alexis+Jenni,+Nathalie+Sarthou-Lajus).epub'"
"25/05/2026 22:02:39","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Images\EPUB 5MB.jpg' dans 'C:\Users\sense\Downloads\Vurt+(Jeff+Noon).epub'"
"25/05/2026 22:02:44","Batch-Delete-BigFileinEpub","<Appel> BatchFindBigFileinEpub"
"26/05/2026 07:34:55","Batch-Delete-BigFileinEpub","<Appel> BatchFindBigFileinEpub"
"26/05/2026 07:34:56","Batch-Delete-BigFileinEpub","<Action> Suppression de 'misc\j-ai-tue-le-professeur_bookys.epub' dans 'C:\Users\sense\Downloads\dante-torre-et-colomba-caselli-t4-tu-tueras-les-riches-174347(1).epub'"
"27/05/2026 22:24:28","Batch-Delete-BigFileinEpub","<Appel> BatchFindBigFileinEpub"
"27/05/2026 22:24:30","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OPS\images\EPUB 5+MB.jpg' dans 'C:\Users\sense\Downloads\Dans+les+pas+du+loup+(Adam+Weymouth).epub'"
"27/05/2026 22:24:30","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OPS\cover\EPUB 5+MB.jpg' dans 'C:\Users\sense\Downloads\Le+souffle+(Ornella+Petit).epub'"
"27/05/2026 22:24:30","Batch-Delete-BigFileinEpub","<Action> Suppression de 'EPUB 5+MB.jpg' dans 'C:\Users\sense\Downloads\Magnifica+Humanitas+(Léon+XIV).epub'"
"27/05/2026 22:24:30","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Images\4.80 MB.jpg' dans 'C:\Users\sense\Downloads\Marielle.Hubert.2026.Selon.Toi.French.Epub-NoGRP.epub'"
"27/05/2026 22:24:30","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\4.10 MB.jpg' dans 'C:\Users\sense\Downloads\Meg.Maine.2026.La.Foire.Aux.Cauchemars.French.Epub-NoGRP.epub'"
"27/05/2026 22:24:30","Batch-Delete-BigFileinEpub","<Action> Suppression de 'EPUB 5+MB.jpg' dans 'C:\Users\sense\Downloads\Sherlock+Holmes+et+la+marque+du+mort+(Ben+Stevens).epub'"
"27/05/2026 22:24:32","Batch-Delete-BigFileinEpub","<Appel> BatchFindBigFileinEpub"
"28/05/2026 22:13:00","Batch-Delete-BigFileinEpub","<Appel> BatchFindBigFileinEpub"
"28/05/2026 22:13:02","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OPS\cover\EPUB 5+MB.jpg' dans 'C:\Users\sense\Downloads\Blanc+Prix+Nobel+de+Littérature+2024+(Kang+Han).epub'"
"28/05/2026 22:13:02","Batch-Delete-BigFileinEpub","<Action> Suppression de '4.70 MB.jpg' dans 'C:\Users\sense\Downloads\Cindy.Ravel.2026.Ma.Femme.Etait.Deja.Morte.Quand.Je.L.Ai.Rencontree.French.Epub-NoGRP.epub'"
"28/05/2026 22:13:02","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\images\4.60 MB.jpg' dans 'C:\Users\sense\Downloads\Douglas.Preston.Lincoln.Child.2026.Origines.French.Epub-NoGRP.epub'"
"28/05/2026 22:13:02","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Images\EPUB 5+MB.jpg' dans 'C:\Users\sense\Downloads\Faire+avec+(Franck+Mignot).epub'"
"28/05/2026 22:13:02","Batch-Delete-BigFileinEpub","<Action> Suppression de 'EPUB 5+MB.jpg' dans 'C:\Users\sense\Downloads\Larchitecte+(Mark+Lawson).epub'"
"28/05/2026 22:13:02","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OPS\images\EPUB 5+MB.jpg' dans 'C:\Users\sense\Downloads\Les+tendresses+de+Zanzibar+(Thomas+Morales).epub'"
"28/05/2026 22:13:02","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OPS\images\EPUB 5+MB.jpg' dans 'C:\Users\sense\Downloads\LOmbre+dune+trahison+(Denis+Jeambar).epub'"
"28/05/2026 22:13:02","Batch-Delete-BigFileinEpub","<Action> Suppression de 'EPUB 5+MB.jpg' dans 'C:\Users\sense\Downloads\Sherlock+Holmes+et+lultime+étape+(Ben+Stevens).epub'"
"28/05/2026 22:13:04","Batch-Delete-BigFileinEpub","<Appel> BatchFindBigFileinEpub"
"29/05/2026 20:28:06","Batch-Delete-BigFileinEpub","<Appel> BatchFindBigFileinEpub"
"29/05/2026 20:28:08","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OPS\images\4.70 MB.jpg' dans 'C:\Users\sense\Downloads\Camilla.Grebe.2026.Le.Vent.De.Norrberga.French.Epub-NoGRP.epub'"
"29/05/2026 20:28:08","Batch-Delete-BigFileinEpub","<Action> Suppression de 'images\EPUB 5+MB.jpg' dans 'C:\Users\sense\Downloads\La+vie+et+l'œuvre+de+Robert+Ludlum.epub'"
"29/05/2026 20:28:28","Batch-Delete-BigFileinEpub","<Appel> BatchFindBigFileinEpub"
"29/05/2026 20:28:29","Batch-Delete-BigFileinEpub","<Action> Suppression de 'EPUB 5+MB.jpg' dans 'C:\Users\sense\Downloads\Sherlock+Holmes+et+lavare+(Ben+Stevens).epub'"
"31/05/2026 16:22:57","Batch-Delete-BigFileinEpub","<Appel> BatchFindBigFileinEpub"
"31/05/2026 16:22:59","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Images\EPUB 5MB.jpg' dans 'C:\Users\sense\Downloads\Histoires+dici+et+dailleurs+(Luis+Sepulveda).epub'"
"31/05/2026 16:22:59","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OPS\images\4.80 MB.jpg' dans 'C:\Users\sense\Downloads\Julien.Tribotte.2026.Passion.Libre.French.Epub-NoGRP.epub'"
"31/05/2026 16:22:59","Batch-Delete-BigFileinEpub","<Action> Suppression de 'EPUB 5MB.jpg' dans 'C:\Users\sense\Downloads\Le+Chant+de+la+Mission+(John+Le+Carré).epub'"
"31/05/2026 16:22:59","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OPS\cover\4.50 MB.jpg' dans 'C:\Users\sense\Downloads\Luke.Rhinehart.2026.A.Poil.Face.Au.Monde.French.Epub-NoGRP.epub'"
"31/05/2026 16:22:59","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\un-effondrement-parfait-bookys.epub' dans 'C:\Users\sense\Downloads\nul-ne-reviendra-pour-nous_325265_Bookys.epub'"
"31/05/2026 16:22:59","Batch-Delete-BigFileinEpub","<Action> Suppression de 'EPUB 5MB.jpg' dans 'C:\Users\sense\Downloads\Un+homme+très+recherché+(John+le+Carré).epub'"
"31/05/2026 16:22:59","Batch-Delete-BigFileinEpub","<Action> Suppression de 'EPUB 5MB.jpg' dans 'C:\Users\sense\Downloads\Un+homme+très+recherché+(John+le+Carré)(1).epub'"
"31/05/2026 21:52:55","Batch-Delete-BigFileinEpub","<Appel> BatchFindBigFileinEpub"
"01/06/2026 21:37:35","Batch-Delete-BigFileinEpub","<Appel> BatchFindBigFileinEpub"
"03/06/2026 21:32:27","Batch-Delete-BigFileinEpub","<Appel> BatchFindBigFileinEpub"
"03/06/2026 21:32:29","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\etc\EPUB 5MB.jpg' dans 'C:\Users\sense\Downloads\Au+bout+du+silence+(Laurent+Owondo).epub'"
"03/06/2026 21:32:29","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\etc\EPUB 5MB.jpg' dans 'C:\Users\sense\Downloads\Au+bout+du+silence+(Laurent+Owondo)(1).epub'"
"03/06/2026 21:32:29","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OPS\cover\EPUB 5MB.jpg' dans 'C:\Users\sense\Downloads\Au+fil+du+rasoir+(Karin+Slaughter).epub'"
"03/06/2026 21:32:29","Batch-Delete-BigFileinEpub","<Action> Suppression de 'EPUB 5MB.jpg' dans 'C:\Users\sense\Downloads\Au+fond+des+bois+(Karin+Slaughter).epub'"
"03/06/2026 21:32:29","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OPS\cover\4.80 MB.jpg' dans 'C:\Users\sense\Downloads\Christophe.Piot.2026.Noir.Vinyle.French.Epub-NoGRP.epub'"
"03/06/2026 21:32:29","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OPS\cover\EPUB 5+MB.jpg' dans 'C:\Users\sense\Downloads\Creep+(Taï-Marc+Le+Thanh).epub'"
"03/06/2026 21:32:29","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Images\EPUB 5+MB.jpg' dans 'C:\Users\sense\Downloads\Hypermnésique+(Bertrand+Beyern).epub'"
"03/06/2026 21:32:29","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\image\EPUB 5+MB.jpg' dans 'C:\Users\sense\Downloads\Marc+Bloch+“Non+au+déni+de+lHistoire”+(Carole+Trebor).epub'"
"03/06/2026 21:32:29","Batch-Delete-BigFileinEpub","<Action> Suppression de 'EPUB 5+MB.jpg' dans 'C:\Users\sense\Downloads\Sherlock+Holmes+au+Japon+(Ben+Stevens).epub'"
"03/06/2026 21:32:29","Batch-Delete-BigFileinEpub","<Action> Suppression de 'EPUB 5+MB.jpg' dans 'C:\Users\sense\Downloads\Sherlock+Holmes+et+la+Cloche+de+Shaolin+(Stevens,+Ben).epub'"
"03/06/2026 21:32:29","Batch-Delete-BigFileinEpub","<Action> Suppression de 'EPUB 5+MB.jpg' dans 'C:\Users\sense\Downloads\Sherlock+Holmes+et+le+bébé+(Ben+Stevens).epub'"
"03/06/2026 21:32:29","Batch-Delete-BigFileinEpub","<Action> Suppression de 'EPUB 5+MB.jpg' dans 'C:\Users\sense\Downloads\Sherlock+Holmes+et+le+cadavre+dans+létang+(Stevens,+Ben).epub'"
"03/06/2026 21:32:29","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OPS\cover\EPUB 5+MB.jpg' dans 'C:\Users\sense\Downloads\Softyrannie+(Jérôme+Baccelli).epub'"
"03/06/2026 21:32:29","Batch-Delete-BigFileinEpub","<Action> Suppression de '4.70 MB.jpg' dans 'C:\Users\sense\Downloads\Steve.Haldeman.2026.L.Invite.D.Evalgareth.French.Epub-NoGRP.epub'"
"03/06/2026 21:37:40","Batch-Delete-BigFileinEpub","<Appel> BatchFindBigFileinEpub"
"03/06/2026 21:37:41","Batch-Delete-BigFileinEpub","<Action> Suppression de 'content' dans 'C:\Users\sense\Downloads\Sherlock+Holmes+et+la+Cloche+de+Shaolin+(Stevens,+Ben).epub'"
"03/06/2026 21:37:41","Batch-Delete-BigFileinEpub","<Action> Suppression de 'content' dans 'C:\Users\sense\Downloads\Sherlock+Holmes+et+le+cadavre+dans+létang+(Stevens,+Ben).epub'"
"03/06/2026 21:38:39","Batch-Delete-BigFileinEpub","<Appel> BatchFindBigFileinEpub"
"03/06/2026 21:38:40","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\images\1.3 MB.jpg' dans 'C:\Users\sense\Downloads\Trilogie Spin\Trilogie Spin (Tome 1) - Spin.epub'"
"03/06/2026 21:38:40","Batch-Delete-BigFileinEpub","<Action> Suppression de '1.3 MB.jpg' dans 'C:\Users\sense\Downloads\Trilogie Spin\Trilogie Spin (Tome 2) - Axis Robert Charles Wilson.epub'"
"03/06/2026 21:38:40","Batch-Delete-BigFileinEpub","<Action> Suppression de '1.2 MB.jpg' dans 'C:\Users\sense\Downloads\Trilogie Spin\Trilogie Spin (Tome 3) - Vortex Robert Charles Wilson.epub'"
"03/06/2026 21:39:43","Batch-Delete-BigFileinEpub","<Appel> BatchFindBigFileinEpub"
"03/06/2026 21:42:53","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\Alice Kellen - 23 automnes avant toi (Te retrouver).epub' dans 'F:\livres\calibre\ebooks\Adrian McKinty\La Chaine (29229)\La Chaine - Adrian McKinty.epub'"
"03/06/2026 21:42:53","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\maladie d'Alzheimer vue par l'ame, La - Carolle Crispo.epub' dans 'F:\livres\calibre\ebooks\Alain Blottiere\Azur noir (27360)\Azur noir - Alain Blottiere.epub'"
"03/06/2026 21:42:53","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\Alice Kellen - 23 automnes avant toi (Te retrouver).epub' dans 'F:\livres\calibre\ebooks\Asa Ericsdotter\L'epidemie (27361)\L'epidemie - Asa Ericsdotter.epub'"
"03/06/2026 21:42:53","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Images\couv.pdf' dans 'F:\livres\calibre\ebooks\Aurelie Hustin de Gubernatis\2012 Les gardiens du temps (1909)\2012 Les gardiens du temps - Aurelie Hustin de Gubernatis.epub'"
"03/06/2026 21:42:53","Batch-Delete-BigFileinEpub","<Action> Suppression de 'META-INF\La Patisserie Bliss - Kathryn Littlewood.epub' dans 'F:\livres\calibre\ebooks\Bo Svernstrom\Victimes (27973)\Victimes - Bo Svernstrom.epub'"
"03/06/2026 21:42:53","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\Alice Kellen - 23 automnes avant toi (Te retrouver).epub' dans 'F:\livres\calibre\ebooks\Chris Brookmyre\Les Ombres de la toile (27377)\Les Ombres de la toile - Chris Brookmyre.epub'"
"03/06/2026 21:42:53","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\maladie d'Alzheimer vue par l'ame, La - Carolle Crispo.epub' dans 'F:\livres\calibre\ebooks\D.F. Novel\Inconsolables (27373)\Inconsolables - D.F. Novel.epub'"
"03/06/2026 21:42:53","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\La Patisserie Bliss - Kathryn Littlewood.epub' dans 'F:\livres\calibre\ebooks\Daniel Woodrell\La mort du petit coeur (27492)\La mort du petit coeur - Daniel Woodrell.epub'"
"03/06/2026 21:42:53","Batch-Delete-BigFileinEpub","<Action> Suppression de 'Misc\La Patisserie Bliss - Kathryn Littlewood.epub' dans 'F:\livres\calibre\ebooks\Dominique Frischer\Zweig, autopsie d'un suicide (27456)\Zweig, autopsie d'un suicide - Dominique Frischer.epub'"
"03/06/2026 21:42:53","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OPS\images\P3-140x225mm_GIACOMETTI-RAVENNE_resurrection.pdf.jpg' dans 'F:\livres\calibre\ebooks\Eric Giacometti\669 (29396)\669 - Eric Giacometti.epub'"
"03/06/2026 21:42:53","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\La Patisserie Bliss - Kathryn Littlewood.epub' dans 'F:\livres\calibre\ebooks\Francois Avisse\La malediction du 5eme Dieu (27626)\La malediction du 5eme Dieu - Francois Avisse.epub'"
"03/06/2026 21:42:53","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\La Patisserie Bliss - Kathryn Littlewood.epub' dans 'F:\livres\calibre\ebooks\Frank Klarczyk\Mort point final (27715)\Mort point final - Frank Klarczyk.epub'"
"03/06/2026 21:42:53","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\Alice Kellen - 23 automnes avant toi (Te retrouver).epub' dans 'F:\livres\calibre\ebooks\Frederic Beigbeder\L'homme qui pleure de rire (27356)\L'homme qui pleure de rire - Frederic Beigbeder.epub'"
"03/06/2026 21:42:53","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\Magie a croquer - Kathryn Littlewood.epub' dans 'F:\livres\calibre\ebooks\Gilles Verdet\Voici le temps des assassins (27503)\Voici le temps des assassins - Gilles Verdet.epub'"
"03/06/2026 21:42:53","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\Alice Kellen - 23 automnes avant toi (Te retrouver).epub' dans 'F:\livres\calibre\ebooks\Herve Commere\Regarde (27379)\Regarde - Herve Commere.epub'"
"03/06/2026 21:42:53","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\Magie a croquer - Kathryn Littlewood.epub' dans 'F:\livres\calibre\ebooks\Ian McGuire\Celui qui sait (28030)\Celui qui sait - Ian McGuire.epub'"
"03/06/2026 21:42:53","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\La Patisserie Bliss - Kathryn Littlewood.epub' dans 'F:\livres\calibre\ebooks\Jean-Charles Chapuzet\Mauvais plan sur la comete (27686)\Mauvais plan sur la comete - Jean-Charles Chapuzet.epub'"
"03/06/2026 21:42:53","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OPS\Misc\La Patisserie Bliss - Kathryn Littlewood.epub' dans 'F:\livres\calibre\ebooks\Jonathan Kellerman\Breakdown (27579)\Breakdown - Jonathan Kellerman.epub'"
"03/06/2026 21:42:53","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\Alice Kellen - 23 automnes avant toi (Te retrouver).epub' dans 'F:\livres\calibre\ebooks\K. Bromberg\Everyday heroes Tome 3 - Worth the (27367)\Everyday heroes Tome 3 - Worth - K. Bromberg.epub'"
"03/06/2026 21:42:54","Batch-Delete-BigFileinEpub","<Action> Suppression de 'OEBPS\Misc\Alice Kellen - 23 automnes avant toi (Te retrouver).epub' dans 'F:\livres\calibre\ebooks\Keigo Higashino\Les miracles du bazar Namiya (27355)\Les miracles du bazar Namiya - Keigo Higashino.epub'"
